sample_id	gene_symbol	entrez_id	log2fc	pvalue	padj	module	module_size	moduleCoverage	moduleCoveragePercetage
uploadFile1_PKD_wk2_SINGLE_1_0	id_Cdk12	id_192350	0.264969584599832	0	0.0512492195946377	rKIDNEY_40m	50	39	78
uploadFile1_PKD_wk2_SINGLE_1_0	id_Zfp446	id_102552463	-0.250502144781069	0	0.0512492195946377	rKIDNEY_30m	56	38	67.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Kif3a	id_84392	0.281676969770606	0	0.0513739643397779	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Sun2	id_315135	0.245429304001831	0	0.0514023514641259	rKIDNEY_198	12	8	66.7
uploadFile1_PKD_wk2_SINGLE_1_0	id_Zfp426	id_690895	0.186472544098526	0	0.0515081789622418	rKIDNEY_161	13	6	46.2
uploadFile1_PKD_wk2_SINGLE_1_0	id_Kmt2b	id_102550344	-0.196514822959402	0	0.0515622775820176	rKIDNEY_39m	55	45	81.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Emd	id_25437	0.2501667839694	0	0.0516956101484723	rKIDNEY_64m	44	37	84.1
uploadFile1_PKD_wk2_SINGLE_1_0	id_Lmo2	id_362176	-0.501310645537422	0	0.051800992891193	rKIDNEY_127	15	12	80
uploadFile1_PKD_wk2_SINGLE_1_0	id_Snx5	id_296199	0.210239257570338	0	0.0519198869310113	rKIDNEY_30m	56	38	67.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Mccc1	id_294972	0.284993851454048	0	0.0519856012045035	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk2_SINGLE_1_0	id_Man1a1	id_294410	0.2726199382632	0	0.0520244177960609	rKIDNEY_211	11	8	72.7
uploadFile1_PKD_wk2_SINGLE_1_0	id_Xrcc3	id_102551085	0.35800928139064	0	0.0522321080787819	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Slc22a2	id_29503	-0.320122654919906	0	0.0522443260007362	rKIDNEY_9m	165	93	56.4
uploadFile1_PKD_wk2_SINGLE_1_0	id_Ppp1cb	id_25594	0.165620607162591	0	0.0522683880026853	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Loxl1	id_315714	0.441732780076717	0	0.0523343614047805	rKIDNEY_10m	118	82	69.5
uploadFile1_PKD_wk2_SINGLE_1_0	id_Arsa	id_315222	0.266390256894426	0	0.0524040668915764	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk2_SINGLE_1_0	id_Zbtb8a	id_313049	0.257627378697608	0	0.0524040668915764	rKIDNEY_5m	318	165	51.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Cep20	id_360461	-0.200598746218748	0	0.0524040668915764	rKIDNEY_5m	318	165	51.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Maob	id_25750	0.495977353944862	0	0.0525266944041892	rKIDNEY_13	81	55	67.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Srrt	id_686980	-0.20188157906088	0	0.0525343986889883	rKIDNEY_190m	22	16	72.7
uploadFile1_PKD_wk2_SINGLE_1_0	id_Vps26a	id_361846	0.146613192759054	0	0.0525371615204864	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Kansl1	id_360642	0.180650077887344	0	0.0526261506908023	rKIDNEY_283	9	8	88.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Mark4	id_680407	0.297290658776074	0	0.052631788068511	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Tspo	id_24230	-0.217228363290698	0	0.0526507179811372	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Cenpv	id_501702	-0.247500717554293	0	0.0527237764268567	rKIDNEY_379	6	6	100
uploadFile1_PKD_wk2_SINGLE_1_0	id_Rsph9	id_316238	-0.396370244793972	0	0.0527281727031099	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Gtpbp1	id_300077	0.171335438333176	0	0.0527281727031099	rKIDNEY_285	9	9	100
uploadFile1_PKD_wk2_SINGLE_1_0	id_Tm6sf1	id_361600	0.40878842581929	0	0.0527551021699832	rKIDNEY_12m	135	89	65.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Alkbh2	id_304578	-0.346865610885011	0	0.0527938903198069	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk2_SINGLE_1_0	id_Ptk2b	id_50646	0.178397724491914	0	0.0528183409445944	rKIDNEY_114m	25	21	84
uploadFile1_PKD_wk2_SINGLE_1_0	id_Dnm2	id_25751	-0.158541147305626	0	0.0528284202109105	rKIDNEY_285	9	9	100
uploadFile1_PKD_wk2_SINGLE_1_0	id_Hhatl	id_301073	0.403341747102686	0	0.0529085696279272	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Zfp691	id_313548	-0.293771518685416	0	0.0529085696279272	rKIDNEY_40m	50	39	78
uploadFile1_PKD_wk2_SINGLE_1_0	id_Gchfr	id_171128	-0.37906855340909	0	0.0530896264138149	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk2_SINGLE_1_0	id_Ascc3	id_309887	0.283397744330327	0	0.0531519705110098	rKIDNEY_16m	80	26	32.5
uploadFile1_PKD_wk2_SINGLE_1_0	id_Rsrc2	id_360807	-0.190700951412601	0	0.0531594152082013	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Xpr1	id_289424	0.258479416260102	0	0.0532646868202174	rKIDNEY_25m	60	36	60
uploadFile1_PKD_wk2_SINGLE_1_0	id_Preb	id_58842	-0.193300740991615	0	0.0533840540135952	rKIDNEY_323	8	8	100
uploadFile1_PKD_wk2_SINGLE_1_0	id_Aprt	id_292072	-0.232166402109007	0	0.0534456035963551	rKIDNEY_272	9	7	77.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_P4hb	id_25506	0.203519493397293	0	0.0535147318419478	rKIDNEY_173	13	11	84.6
uploadFile1_PKD_wk2_SINGLE_1_0	id_Ceacam1	id_81613	0.352772332630952	0	0.0535254144182352	rKIDNEY_241	10	8	80
uploadFile1_PKD_wk2_SINGLE_1_0	id_Rpl18a	id_290641	-0.341096976629397	0	0.0535254144182352	rKIDNEY_35m	47	34	72.3
uploadFile1_PKD_wk2_SINGLE_1_0	id_Szt2	id_362573	-0.289147464001948	0	0.0535254144182352	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Gnaq	id_81666	0.193601633989786	0	0.0535254144182352	rKIDNEY_374	6	5	83.3
uploadFile1_PKD_wk2_SINGLE_1_0	id_Wapl	id_290577	0.172108583004261	0	0.0535254144182352	rKIDNEY_32m	74	56	75.7
uploadFile1_PKD_wk2_SINGLE_1_0	id_Dhx30	id_367172	-0.56312969476541	0	0.0536541497282998	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk2_SINGLE_1_0	id_Camk1g	id_171358	0.745152394927047	0	0.0536676555528826	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Gpld1	id_291132	0.322778309960366	0	0.0536676555528826	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Trmt6	id_311441	-0.255903729626818	0	0.0536676555528826	rKIDNEY_8m	145	103	71
uploadFile1_PKD_wk2_SINGLE_1_0	id_Cldnd1	id_288182	0.189895868705612	0	0.0536676555528826	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Wwc1	id_303039	-0.174452294922196	0	0.053694632994899	rKIDNEY_36m	60	47	78.3
uploadFile1_PKD_wk2_SINGLE_1_0	id_Ivd	id_24513	0.260273658264737	0	0.0538247135373343	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk2_SINGLE_1_0	id_Klhl26	id_290657	-0.269094352954848	0	0.053877214086398	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Cryzl1	id_288256	-0.176503287764346	0	0.0539250211394953	rKIDNEY_250	10	7	70
uploadFile1_PKD_wk2_SINGLE_1_0	id_Gapvd1	id_311880	-0.157368752546355	0	0.0539250211394953	rKIDNEY_193	12	8	66.7
uploadFile1_PKD_wk2_SINGLE_1_0	id_Arhgef15	id_287418	-0.294405483689537	0	0.0539474225825847	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Efhd1	id_501181	0.251647053234055	0	0.0539976996170401	rKIDNEY_19	57	44	77.2
uploadFile1_PKD_wk2_SINGLE_1_0	id_Mrpl32	id_291206	-0.208069204069429	0	0.0539976996170401	rKIDNEY_123	16	12	75
uploadFile1_PKD_wk2_SINGLE_1_0	id_Cpd	id_25306	0.235715329642765	0	0.0541560220933202	rKIDNEY_277	9	8	88.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Snrnp70	id_361574	-0.174919435280769	0	0.0541687533643301	rKIDNEY_320	8	5	62.5
uploadFile1_PKD_wk2_SINGLE_1_0	id_Mllt10	id_361285	-0.161516600001639	0	0.0541791564738218	rKIDNEY_287	9	6	66.7
uploadFile1_PKD_wk2_SINGLE_1_0	id_Oxsm	id_289934	0.216046695459567	0	0.0542136261038525	rKIDNEY_123	16	12	75
uploadFile1_PKD_wk2_SINGLE_1_0	id_Dctn5	id_308961	-0.16390509243249	0	0.0542136261038525	rKIDNEY_253	10	8	80
uploadFile1_PKD_wk2_SINGLE_1_0	id_Anxa5	id_25673	0.274963917425614	0	0.0543682514044313	rKIDNEY_235	10	8	80
uploadFile1_PKD_wk2_SINGLE_1_0	id_Rab31	id_246324	0.328270875009666	0	0.0544518220661542	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Igfbp1	id_25685	1.05840610827874	0	0.0544652471829819	rKIDNEY_56	24	18	75
uploadFile1_PKD_wk2_SINGLE_1_0	id_Kdm5b	id_304809	-0.206154313663929	0	0.0544849518644971	rKIDNEY_89	18	15	83.3
uploadFile1_PKD_wk2_SINGLE_1_0	id_Uba5	id_300968	-0.193721603305698	0	0.0544849518644971	rKIDNEY_361	6	6	100
uploadFile1_PKD_wk2_SINGLE_1_0	id_Plpp1	id_64369	0.272513089069333	0	0.0545359808043598	rKIDNEY_41m	44	29	65.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Tmem87a	id_366170	0.208284190321851	0	0.0545571281644141	rKIDNEY_42m	75	60	80
uploadFile1_PKD_wk2_SINGLE_1_0	id_Id3	id_25585	-0.662151114174832	0	0.0546472977501295	rKIDNEY_186	12	7	58.3
uploadFile1_PKD_wk2_SINGLE_1_0	id_Plxna2	id_289392	0.400611956236063	0	0.0547990289082331	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Mthfr	id_362657	0.289921154327931	0	0.0547990289082331	rKIDNEY_25m	60	36	60
uploadFile1_PKD_wk2_SINGLE_1_0	id_Lars1	id_291624	-0.218238737882434	0	0.0547990289082331	rKIDNEY_74	21	14	66.7
uploadFile1_PKD_wk2_SINGLE_1_0	id_F3	id_25584	0.364539515860361	0	0.0548820642183327	rKIDNEY_64m	44	37	84.1
uploadFile1_PKD_wk2_SINGLE_1_0	id_Arf1	id_64310	0.160661538782353	0	0.0549168576463805	rKIDNEY_370	6	6	100
uploadFile1_PKD_wk2_SINGLE_1_0	id_Plbd2	id_246120	0.201572686371645	0	0.0549251264353015	rKIDNEY_214	11	7	63.6
uploadFile1_PKD_wk2_SINGLE_1_0	id_Slc30a5	id_294698	0.324780330411258	0	0.0549953834226155	rKIDNEY_361	6	6	100
uploadFile1_PKD_wk2_SINGLE_1_0	id_Rbm11	id_288321	0.645836832945276	0	0.0549980433754283	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Evi5l	id_304201	-0.26434911633317	0	0.0550651942006696	rKIDNEY_42m	75	60	80
uploadFile1_PKD_wk2_SINGLE_1_0	id_Enkd1	id_291975	-0.478577689374522	0	0.0551037602616764	rKIDNEY_297	8	7	87.5
uploadFile1_PKD_wk2_SINGLE_1_0	id_Rps5	id_25538	-0.295962297490325	0	0.0552162063021034	rKIDNEY_35m	47	34	72.3
uploadFile1_PKD_wk2_SINGLE_1_0	id_Lrrc8d	id_305131	0.346437724802744	0	0.0552229729317747	rKIDNEY_303	8	7	87.5
uploadFile1_PKD_wk2_SINGLE_1_0	id_Sipa1l3	id_292771	0.207552919146988	0	0.0553058136528867	rKIDNEY_39m	55	45	81.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Nfil3	id_114519	1.21243919812747	0	0.0553379921077859	rKIDNEY_29	37	25	67.6
uploadFile1_PKD_wk2_SINGLE_1_0	id_Aldh1a2	id_116676	0.753768685328656	0	0.0554919820567498	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Exph5	id_315663	0.657388637557619	0	0.0554919820567498	rKIDNEY_167	13	6	46.2
uploadFile1_PKD_wk2_SINGLE_1_0	id_Adamtsl5	id_314626	-0.580142410006609	0	0.0554919820567498	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Med8	id_362575	-0.190402976748071	0	0.0554919820567498	rKIDNEY_6m	244	177	72.5
uploadFile1_PKD_wk2_SINGLE_1_0	id_Capza2	id_493810	0.154466549676337	0	0.0554919820567498	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Serinc5	id_170907	0.369078970300852	0	0.0555027266148856	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Rusc1	id_100360417	-0.302690214543939	0	0.0558614307818151	rKIDNEY_8m	145	103	71
uploadFile1_PKD_wk2_SINGLE_1_0	id_Sptlc2	id_366697	0.18466657936797	0	0.0558654471778287	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Meis3	id_361514	-0.615249828964947	0	0.0560839981592975	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Gbp7	id_685067	0.56161937677393	0	0.0560839981592975	rKIDNEY_16m	80	26	32.5
uploadFile1_PKD_wk2_SINGLE_1_0	id_Abcf1	id_85493	-0.186585834250839	0	0.0560839981592975	rKIDNEY_8m	145	103	71
uploadFile1_PKD_wk2_SINGLE_1_0	id_Zfp354a	id_24522	-0.261634695820415	0	0.0562458469584994	rKIDNEY_94	17	14	82.4
uploadFile1_PKD_wk2_SINGLE_1_0	id_Snrpb2	id_362223	-0.230087674700735	0	0.0563060102568997	rKIDNEY_218	11	8	72.7
uploadFile1_PKD_wk2_SINGLE_1_0	id_Lhfpl6	id_499615	0.406755556451396	0	0.0563639890848588	rKIDNEY_68m	39	23	59
uploadFile1_PKD_wk2_SINGLE_1_0	id_Mlxipl	id_171078	-0.240706545224418	0	0.0564748966668452	rKIDNEY_9m	165	93	56.4
uploadFile1_PKD_wk2_SINGLE_1_0	id_Sertad2	id_498423	0.235656081106844	0	0.056572157693535	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Ube3c	id_362294	0.220880613018182	0	0.056572157693535	rKIDNEY_9m	165	93	56.4
uploadFile1_PKD_wk2_SINGLE_1_0	id_Kif16b	id_311478	0.192453976369933	0	0.056572157693535	rKIDNEY_147	14	10	71.4
uploadFile1_PKD_wk2_SINGLE_1_0	id_Plekhj1	id_314634	-0.240947698663428	0	0.0566477805839136	rKIDNEY_37m	74	60	81.1
uploadFile1_PKD_wk2_SINGLE_1_0	id_Mrpl2	id_301240	-0.222486832956229	0	0.0566928595995688	rKIDNEY_92	18	8	44.4
uploadFile1_PKD_wk2_SINGLE_1_0	id_Vamp5	id_89818	-0.412141947547048	0	0.0567394960784519	rKIDNEY_80	20	15	75
uploadFile1_PKD_wk2_SINGLE_1_0	id_Tmem108	id_300967	0.547023024150161	0	0.0567459157469808	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Ppp2r1b	id_315648	0.231763940382695	0	0.0567459157469808	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Unc5b	id_60630	0.308105585162799	0	0.0568536373378786	rKIDNEY_257	10	7	70
uploadFile1_PKD_wk2_SINGLE_1_0	id_Abcb9	id_63886	-0.354055901798684	0	0.0569469826795966	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Aebp2	id_297705	0.233859895351606	0	0.0569514136175834	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Nudt6	id_207120	-0.346489464182223	0	0.0572445693536277	rKIDNEY_87	18	14	77.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Sap130	id_307527	-0.204868662660926	0	0.057333457274779	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Tmed7	id_252889	0.247859953649892	0	0.0574920568209142	rKIDNEY_32m	74	56	75.7
uploadFile1_PKD_wk2_SINGLE_1_0	id_Tmem126a	id_293113	-0.221157926822752	0	0.0575274759422392	rKIDNEY_89	18	15	83.3
uploadFile1_PKD_wk2_SINGLE_1_0	id_Kcnh7	id_170739	-0.405852770877906	0	0.0575602167110376	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Cd82	id_83628	-0.218480896447614	0	0.0576547961209036	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Spred3	id_308478	-0.615114168496825	0	0.0577825884867446	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Gpalpp1	id_298712	0.22906281174987	0	0.057929874698742	rKIDNEY_6m	244	177	72.5
uploadFile1_PKD_wk2_SINGLE_1_0	id_Abcd3	id_25270	-0.227273066583377	0	0.05800730358331	rKIDNEY_14m	87	62	71.3
uploadFile1_PKD_wk2_SINGLE_1_0	id_Gfus	id_300036	-0.321489374217418	0	0.058168903506532	rKIDNEY_62	24	18	75
uploadFile1_PKD_wk2_SINGLE_1_0	id_C2cd5	id_362461	-0.295157499288351	0	0.0581910081412896	rKIDNEY_362	6	4	66.7
uploadFile1_PKD_wk2_SINGLE_1_0	id_Itgb3bp	id_362548	-0.359796102055446	0	0.0582155566313647	rKIDNEY_5m	318	165	51.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Ndufa9	id_362440	-0.167165821480018	0	0.0582471527419928	rKIDNEY_96m	34	20	58.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Baz1b	id_368002	-0.171281915817009	0	0.0582991012625183	rKIDNEY_136	15	12	80
uploadFile1_PKD_wk2_SINGLE_1_0	id_Tmem174	id_499516	0.216140208092082	0	0.0583057231601479	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk2_SINGLE_1_0	id_Dmap1	id_298447	-0.318733323825456	0	0.0583644568270481	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Pag1	id_64019	0.316809636094382	0	0.0583723261074553	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Cdc34	id_299602	-0.257664024657629	0	0.0584613946952249	rKIDNEY_180	13	11	84.6
uploadFile1_PKD_wk2_SINGLE_1_0	id_Synpo2l	id_305675	-0.499843378664525	0	0.0585017801939603	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Mynn	id_361924	0.243018161366615	0	0.058586048186695	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Rnls	id_361751	0.352832617206607	0	0.0586922850220184	rKIDNEY_9m	165	93	56.4
uploadFile1_PKD_wk2_SINGLE_1_0	id_Tpm2	id_500450	-0.261824005978124	0	0.0587211812456632	rKIDNEY_104	16	7	43.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Jtb	id_29439	-0.211379175621176	0	0.0587433426478523	rKIDNEY_6m	244	177	72.5
uploadFile1_PKD_wk2_SINGLE_1_0	id_Fyco1	id_301085	0.173381938813993	0	0.0587713522315447	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Znhit1	id_100360077	-0.289733282881325	0	0.0588219509626052	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk2_SINGLE_1_0	id_Ankrd28	id_306264	0.17125662865076	0	0.0588219509626052	rKIDNEY_222	11	9	81.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Mrpl57	id_691814	-0.245012013383554	0	0.0588247814364551	rKIDNEY_37m	74	60	81.1
uploadFile1_PKD_wk2_SINGLE_1_0	id_Pcna	id_25737	0.23942023125052	0	0.0588638011789679	rKIDNEY_5m	318	165	51.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Nup93	id_291874	-0.323584944549312	0	0.0589348506525163	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Clk3	id_171305	-0.217866216963531	0	0.0589597151769445	rKIDNEY_87	18	14	77.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Psmg2	id_291539	-0.236705040674279	0	0.059198003402374	rKIDNEY_278	9	7	77.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Serinc1	id_294421	0.193826102144162	0	0.0592900877911818	rKIDNEY_36m	60	47	78.3
uploadFile1_PKD_wk2_SINGLE_1_0	id_C13h1orf115	id_360894	0.188422185907861	0	0.0593219726720118	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk2_SINGLE_1_0	id_Cry1	id_299691	-0.936668949891249	0	0.0593265374224305	rKIDNEY_33	34	30	88.2
uploadFile1_PKD_wk2_SINGLE_1_0	id_Rnf215	id_305478	-0.180581179063012	0	0.0593265374224305	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Gdpd3	id_293490	0.657457660877999	0	0.0593356520668745	rKIDNEY_70	22	8	36.4
uploadFile1_PKD_wk2_SINGLE_1_0	id_Fmnl3	id_300225	-0.30644336347268	0	0.0593738710276684	rKIDNEY_233	10	10	100
uploadFile1_PKD_wk2_SINGLE_1_0	id_Clip1	id_65201	0.207121963633736	0	0.0593738710276684	rKIDNEY_193	12	8	66.7
uploadFile1_PKD_wk2_SINGLE_1_0	id_Polr2e	id_690966	-0.231010121553884	0	0.0596054800482684	rKIDNEY_306	8	6	75
uploadFile1_PKD_wk2_SINGLE_1_0	id_Exoc3l4	id_299338	-0.440500763686906	0	0.0596456663596848	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Sap30l	id_360531	-0.24613196744672	0	0.0596743397422957	rKIDNEY_194	12	9	75
uploadFile1_PKD_wk2_SINGLE_1_0	id_Cxcl14	id_306748	0.427218572057572	0	0.0598494396384691	rKIDNEY_144	14	11	78.6
uploadFile1_PKD_wk2_SINGLE_1_0	id_Prpf3	id_361995	-0.191539369820725	0	0.059905772773184	rKIDNEY_6m	244	177	72.5
uploadFile1_PKD_wk2_SINGLE_1_0	id_Prelid2	id_681037	-0.619625541152827	0	0.0600927260361024	rKIDNEY_19	57	44	77.2
uploadFile1_PKD_wk2_SINGLE_1_0	id_Memo1	id_298787	-0.218622341134621	0	0.0600927260361024	rKIDNEY_86	18	12	66.7
uploadFile1_PKD_wk2_SINGLE_1_0	id_Nras	id_24605	0.213100912323371	0	0.0601122925451155	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Snap29	id_116500	0.276492856813936	0	0.0601246398850826	rKIDNEY_32m	74	56	75.7
uploadFile1_PKD_wk2_SINGLE_1_0	id_Acin1	id_305884	-0.19393893216437	0	0.0604019357127699	rKIDNEY_39m	55	45	81.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Bbc3	id_317673	0.451679088827896	0	0.0604921184004185	rKIDNEY_160	13	9	69.2
uploadFile1_PKD_wk2_SINGLE_1_0	id_Tra2b	id_117259	-0.251675689695803	0	0.0607372604221239	rKIDNEY_34m	47	40	85.1
uploadFile1_PKD_wk2_SINGLE_1_0	id_Nt5c2	id_100363253	-0.191041430129407	0	0.0609672076309281	rKIDNEY_118	16	12	75
uploadFile1_PKD_wk2_SINGLE_1_0	id_Ppie	id_298508	-0.245531133606293	0	0.0611882520280612	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Abca1	id_313210	0.409575598690407	0	0.0613161181642077	rKIDNEY_72m	39	25	64.1
uploadFile1_PKD_wk2_SINGLE_1_0	id_Ncapg2	id_362798	0.578085674601308	0	0.0613456823165312	rKIDNEY_5m	318	165	51.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Wdr74	id_690229	-0.25220866302095	0	0.0613456823165312	rKIDNEY_6m	244	177	72.5
uploadFile1_PKD_wk2_SINGLE_1_0	id_Edem1	id_297504	0.357272603735562	0	0.061353458193935	rKIDNEY_30m	56	38	67.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Sf3a2	id_299620	0.241503770131542	0	0.0617014002818686	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Pepd	id_292808	0.237694160296343	0	0.0617309704380453	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk2_SINGLE_1_0	id_Enoph1	id_305177	-0.230336017164004	0	0.0617978354114215	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Stra6	id_363071	1.21401087844346	0	0.0618058538578406	rKIDNEY_13	81	55	67.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Socs7	id_287659	0.32731368818435	0	0.0618938701878609	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Zmym5	id_305911	-0.22096458018233	0	0.0621057012512884	rKIDNEY_40m	50	39	78
uploadFile1_PKD_wk2_SINGLE_1_0	id_Dhdds	id_298541	-0.213908221535631	0	0.0621358744169904	rKIDNEY_76	21	13	61.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Pdlim5	id_64353	0.270671481705278	0	0.0622495756243232	rKIDNEY_2m	1123	751	66.9
uploadFile1_PKD_wk2_SINGLE_1_0	id_Polr3e	id_361640	0.908380695739639	0	0.0623415961035338	rKIDNEY_8m	145	103	71
uploadFile1_PKD_wk2_SINGLE_1_0	id_Cacnb4	id_58942	-0.421476825543706	0	0.0623986977427352	rKIDNEY_3m	609	417	68.5
uploadFile1_PKD_wk2_SINGLE_1_0	id_Notch3	id_56761	-0.292444077478346	0	0.062428810592301	rKIDNEY_1	2747	627	22.8
uploadFile1_PKD_wk2_SINGLE_1_0	id_Paxx	id_296565	-0.285276402462026	0	0.0626540741498531	rKIDNEY_274	9	5	55.6
uploadFile1_PKD_wk2_SINGLE_1_0	id_Tatdn1	id_690068	-0.343037152539797	0	0.0627129705214992	rKIDNEY_36m	60	47	78.3
uploadFile1_PKD_wk2_SINGLE_1_0	id_Pdcd7	id_363082	0.26416248389398	0	0.0628006193819531	rKIDNEY_9m	165	93	56.4
uploadFile1_PKD_wk2_SINGLE_1_0	id_Tyk2	id_100361294	-0.234964393956754	0	0.0628335017447071	rKIDNEY_309	8	7	87.5
uploadFile1_PKD_wk2_SINGLE_1_0	id_Usp15	id_171329	0.216090568712442	0	0.0629067019009225	rKIDNEY_181	13	11	84.6
